id_ligne;id_arret;stop_name;day_type;first_passage;last_passage;avg_passage_per_day;early birds;morning commute;late morning;lunch time;afternoon;evening commute;evening;night;amplitude_horaire;amplitude_horaire_heures;avg_passage_per_hour
0072;3913;Chemin Vert;weekend;0 days 06:58:00;0 days 21:08:00;22.0;1.0;5.0;3.0;3.0;5.5;5.5;2.0;0.0;0 days 14:10:00;14.166666666666666;1.5529411764705883
0072;3914;Mouton Blanc;weekday;0 days 06:37:00;1 days 02:15:00;43.2;2.0;8.0;3.2;3.2;9.8;12.6;3.0;1.4;0 days 19:38:00;19.633333333333333;2.2003395585738543
0072;3914;Mouton Blanc;weekend;0 days 07:37:00;1 days 02:16:00;24.5;0.0;5.0;2.5;3.5;5.5;5.5;3.0;2.0;0 days 18:39:00;18.65;1.313672922252011
0072;3915;Caliorne;weekday;0 days 06:37:48;1 days 02:16:00;43.2;2.0;8.0;3.2;3.2;9.8;12.6;3.0;1.4;0 days 19:38:12;19.636666666666667;2.1999660499066374
0072;3915;Caliorne;weekend;0 days 07:37:48;1 days 02:17:00;24.5;0.0;5.0;2.5;3.5;5.5;5.5;3.0;2.0;0 days 18:39:12;18.653333333333332;1.3134381701215154
0072;3924;Bois Esnault;weekend;0 days 10:21:00;0 days 21:05:00;10.0;0.0;0.0;2.0;2.0;2.0;3.0;1.0;0.0;0 days 10:44:00;10.733333333333333;0.9316770186335405
0072;4700;Point du Jour;weekend;0 days 10:16:00;0 days 21:01:00;10.0;0.0;0.0;2.0;2.0;2.0;3.0;1.0;0.0;0 days 10:45:00;10.75;0.9302325581395349
0072;4701;Point du Jour;weekday;0 days 22:23:00;1 days 02:22:00;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4;0 days 03:59:00;3.9833333333333334;0.3514644351464435
0072;4701;Point du Jour;weekend;0 days 11:08:00;1 days 02:22:00;7.0;0.0;0.0;1.0;2.0;3.0;2.0;2.0;2.0;0 days 15:14:00;15.233333333333333;0.45951859956236324
0072;4702;Orée du Bois;weekend;0 days 10:14:00;0 days 20:59:29;10.0;0.0;0.0;2.0;2.0;2.0;3.0;1.0;0.0;0 days 10:45:29;10.758055555555556;0.9295360066100338
0072;4703;Orée du Bois;weekday;0 days 22:24:30;1 days 02:24:00;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4;0 days 03:59:30;3.9916666666666667;0.3507306889352818
0072;4703;Orée du Bois;weekend;0 days 11:09:30;1 days 02:24:00;7.0;0.0;0.0;1.0;2.0;2.0;3.0;2.0;2.0;0 days 15:14:30;15.241666666666667;0.4592673592126845
0072;4704;Laillé Eglise;weekend;0 days 10:13:00;0 days 20:58:00;10.0;0.0;0.0;2.0;2.0;2.0;3.0;1.0;0.0;0 days 10:45:00;10.75;0.9302325581395349
0072;4705;Laillé Eglise;weekday;0 days 22:26:00;1 days 02:25:00;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4;0 days 03:59:00;3.9833333333333334;0.3514644351464435
0072;4705;Laillé Eglise;weekend;0 days 11:11:00;1 days 02:25:00;7.0;0.0;0.0;1.0;2.0;2.0;3.0;2.0;2.0;0 days 15:14:00;15.233333333333333;0.45951859956236324
0072;4706;Châtaigneraie;weekend;0 days 10:11:40;0 days 20:57:00;10.0;0.0;0.0;2.0;2.0;2.0;3.0;1.0;0.0;0 days 10:45:20;10.755555555555556;0.9297520661157024
0072;4707;Châtaigneraie;weekday;0 days 22:26:41;1 days 02:26:00;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4;0 days 03:59:19;3.988611111111111;0.350999373215405
0072;4707;Châtaigneraie;weekend;0 days 11:11:41;1 days 02:26:00;7.0;0.0;0.0;1.0;2.0;2.0;3.0;2.0;2.0;0 days 15:14:19;15.238611111111112;0.45935944876866147
0072;4708;Gingouillère;weekday;0 days 22:28:00;1 days 02:27:00;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4;0 days 03:59:00;3.9833333333333334;0.3514644351464435
0072;4708;Gingouillère;weekend;0 days 10:10:00;1 days 02:27:00;12.0;0.0;0.0;3.0;4.0;4.0;6.0;3.0;2.0;0 days 16:17:00;16.283333333333335;0.7369498464687819
0073;2602;Bel Air;weekday;0 days 06:32:58;0 days 20:54:19;28.0;1.0;9.0;1.0;2.0;5.0;7.0;3.0;0.0;0 days 14:21:21;14.355833333333333;1.950426655830963
0073;2602;Bel Air;weekend;0 days 07:31:58;0 days 20:55:19;19.0;0.0;3.0;1.0;3.0;5.0;5.0;2.0;0.0;0 days 13:23:21;13.389166666666666;1.4190576958984253
0073;2603;La Poste;weekday;0 days 06:34:00;0 days 20:55:00;28.0;1.0;9.0;1.0;2.0;5.0;7.0;3.0;0.0;0 days 14:21:00;14.35;1.951219512195122
0073;2603;La Poste;weekend;0 days 07:33:00;0 days 20:56:00;19.0;0.0;3.0;1.0;3.0;5.0;5.0;2.0;0.0;0 days 13:23:00;13.383333333333333;1.4196762141967623
0073;2619;La Poste;weekday;0 days 06:14:00;0 days 20:58:00;27.0;2.0;4.0;2.0;3.2;5.0;7.8;3.0;0.0;0 days 14:44:00;14.733333333333333;1.8325791855203621
0073;2619;La Poste;weekend;0 days 06:43:00;0 days 20:58:00;21.0;1.0;2.0;2.0;3.0;5.0;5.0;3.0;0.0;0 days 14:15:00;14.25;1.4736842105263157
0073;2620;Bel Air;weekday;0 days 06:14:35;0 days 20:59:00;27.0;2.0;4.0;2.0;3.2;5.0;7.8;3.0;0.0;0 days 14:44:25;14.740277777777777;1.8317158202204844
0073;2620;Bel Air;weekend;0 days 06:43:35;0 days 20:59:00;21.0;1.0;2.0;2.0;3.0;5.0;5.0;3.0;0.0;0 days 14:15:25;14.256944444444445;1.4729663906478325
0073;2621;Vern La Touche;weekday;0 days 06:15:00;0 days 20:59:22;27.0;2.0;4.0;2.0;3.2;5.0;7.8;3.0;0.0;0 days 14:44:22;14.739444444444445;1.8318193811013532
0073;2621;Vern La Touche;weekend;0 days 06:44:00;0 days 20:59:22;21.0;1.0;2.0;2.0;3.0;5.0;5.0;3.0;0.0;0 days 14:15:22;14.25611111111111;1.4730524921086474
0073;2622;Champ Martin;weekday;0 days 16:39:00;0 days 19:19:00;5.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0 days 02:40:00;2.6666666666666665;1.875
0073;2627;Vaugon;weekday;0 days 06:29:30;0 days 20:52:00;28.0;1.5;8.5;1.0;2.0;5.0;7.0;3.0;0.0;0 days 14:22:30;14.375;1.9478260869565218
0073;2627;Vaugon;weekend;0 days 07:28:48;0 days 20:53:00;19.0;0.0;3.0;1.0;3.0;5.0;5.0;2.0;0.0;0 days 13:24:12;13.403333333333334;1.4175578214374533
0073;2628;Vaugon;weekday;0 days 06:17:00;0 days 21:01:13;27.0;1.0;5.0;2.0;3.2;5.0;7.8;3.0;0.0;0 days 14:44:13;14.736944444444445;1.8321301340169265
0073;2628;Vaugon;weekend;0 days 06:46:00;0 days 21:02:00;21.0;1.0;2.0;2.0;3.0;5.0;5.0;3.0;0.0;0 days 14:16:00;14.266666666666667;1.4719626168224298
0073;2635;Croix Malinge;weekday;0 days 06:31:00;0 days 20:53:00;28.0;1.0;9.0;1.0;2.0;5.0;7.0;3.0;0.0;0 days 14:22:00;14.366666666666667;1.948955916473318
0073;2635;Croix Malinge;weekend;0 days 07:30:00;0 days 20:54:00;19.0;0.0;3.0;1.0;3.0;5.0;5.0;2.0;0.0;0 days 13:24:00;13.4;1.417910447761194
0073;2640;Croix Malinge;weekday;0 days 06:16:00;0 days 21:00:00;27.0;2.0;4.0;2.0;3.2;5.0;7.8;3.0;0.0;0 days 14:44:00;14.733333333333333;1.8325791855203621
0073;2640;Croix Malinge;weekend;0 days 06:45:00;0 days 21:00:00;21.0;1.0;2.0;2.0;3.0;5.0;5.0;3.0;0.0;0 days 14:15:00;14.25;1.4736842105263157
0073;2641;Champ Martin;weekday;0 days 07:27:00;0 days 12:37:00;5.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0 days 05:10:00;5.166666666666667;0.9677419354838709
0073;2651;Bois de Soeuvres;weekday;0 days 07:26:00;0 days 12:36:07;5.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0 days 05:10:07;5.168611111111111;0.9673778685440964
0073;2652;Bois de Soeuvres;weekday;0 days 16:39:39;0 days 19:20:00;5.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0 days 02:40:21;2.6725;1.8709073900841908
0073;3816;Launay Garnier;weekday;0 days 06:19:00;0 days 20:43:02;26.0;2.0;6.0;2.0;2.0;5.0;7.0;2.0;0.0;0 days 14:24:02;14.400555555555556;1.8054858994637553
0073;3816;Launay Garnier;weekend;0 days 07:19:00;0 days 20:43:02;19.0;0.0;3.0;2.0;2.0;5.0;5.0;2.0;0.0;0 days 13:24:02;13.400555555555556;1.417851664524688
0073;3817;Launay Garnier;weekday;0 days 06:25:55;0 days 21:10:00;26.2;1.0;5.0;2.0;2.2;6.0;7.0;3.0;0.0;0 days 14:44:05;14.734722222222222;1.7781129229899142
0073;3817;Launay Garnier;weekend;0 days 06:54:55;0 days 21:11:00;21.0;1.0;2.0;2.0;2.0;6.0;5.0;3.0;0.0;0 days 14:16:05;14.268055555555556;1.4718193322301178
0073;3834;ZA Bourgbarré;weekday;0 days 06:20:00;0 days 20:44:00;26.0;2.0;6.0;1.0;3.0;5.0;7.0;2.0;0.0;0 days 14:24:00;14.4;1.8055555555555556
0073;3834;ZA Bourgbarré;weekend;0 days 07:20:00;0 days 20:44:00;19.0;0.0;3.0;2.0;2.0;5.0;5.0;2.0;0.0;0 days 13:24:00;13.4;1.417910447761194
0073;3835;ZA Bourgbarré;weekday;0 days 06:25:00;0 days 21:09:00;26.2;1.0;5.0;2.0;2.2;6.0;7.0;3.0;0.0;0 days 14:44:00;14.733333333333333;1.7782805429864255
0073;3835;ZA Bourgbarré;weekend;0 days 06:54:00;0 days 21:10:00;21.0;1.0;2.0;2.0;2.0;6.0;5.0;3.0;0.0;0 days 14:16:00;14.266666666666667;1.4719626168224298
0073;4102;Huberdières;weekday;0 days 06:12:00;0 days 20:37:00;26.0;2.0;6.0;2.0;2.0;5.0;7.0;2.0;0.0;0 days 14:25:00;14.416666666666666;1.8034682080924855
0073;4102;Huberdières;weekend;0 days 07:12:00;0 days 20:37:00;19.0;0.0;3.0;2.0;2.0;5.0;5.0;2.0;0.0;0 days 13:25:00;13.416666666666666;1.4161490683229814
0073;4103;Place de Kildare;weekday;0 days 06:14:00;0 days 20:38:15;26.0;2.0;6.0;2.0;2.0;5.0;7.0;2.0;0.0;0 days 14:24:15;14.404166666666667;1.8050332658374313
0073;4103;Place de Kildare;weekend;0 days 07:14:00;0 days 20:38:15;19.0;0.0;3.0;2.0;2.0;5.0;5.0;2.0;0.0;0 days 13:24:15;13.404166666666667;1.4174696922598695
0073;4104;Corps-Nuds Mairie;weekday;0 days 06:15:00;0 days 20:39:00;26.0;2.0;6.0;2.0;2.0;5.0;7.0;2.0;0.0;0 days 14:24:00;14.4;1.8055555555555556
0073;4104;Corps-Nuds Mairie;weekend;0 days 07:15:00;0 days 20:39:00;19.0;0.0;3.0;2.0;2.0;5.0;5.0;2.0;0.0;0 days 13:24:00;13.4;1.417910447761194
0073;4105;Chêne Hervé;weekday;0 days 06:15:36;0 days 20:40:00;26.0;2.0;6.0;2.0;2.0;5.0;7.0;2.0;0.0;0 days 14:24:24;14.406666666666666;1.8047200370198981
0073;4105;Chêne Hervé;weekend;0 days 07:15:36;0 days 20:40:00;19.0;0.0;3.0;2.0;2.0;5.0;5.0;2.0;0.0;0 days 13:24:24;13.406666666666666;1.4172053704624565
0073;4108;Chêne Hervé;weekday;0 days 06:29:00;0 days 21:13:21;26.2;1.0;5.0;2.0;2.2;6.0;7.0;3.0;0.0;0 days 14:44:21;14.739166666666666;1.7775767512862555
0073;4108;Chêne Hervé;weekend;0 days 06:58:00;0 days 21:14:21;21.0;1.0;2.0;2.0;2.0;6.0;5.0;3.0;0.0;0 days 14:16:21;14.2725;1.4713610089332632
0073;4109;Corps-Nuds Mairie;weekday;0 days 06:30:00;0 days 21:14:00;26.2;1.0;5.0;2.0;2.2;6.0;6.0;4.0;0.0;0 days 14:44:00;14.733333333333333;1.7782805429864255
0073;4109;Corps-Nuds Mairie;weekend;0 days 06:59:00;0 days 21:15:00;21.0;1.0;2.0;2.0;2.0;6.0;5.0;3.0;0.0;0 days 14:16:00;14.266666666666667;1.4719626168224298
0073;4110;Place de Kildare;weekday;0 days 06:30:55;0 days 21:15:00;26.2;1.0;5.0;2.0;2.2;6.0;6.0;4.0;0.0;0 days 14:44:05;14.734722222222222;1.7781129229899142
0073;4110;Place de Kildare;weekend;0 days 06:59:41;0 days 21:16:00;21.0;1.0;2.5;2.0;2.0;6.0;5.0;3.0;0.0;0 days 14:16:19;14.271944444444445;1.4714182837345997
0073;4111;Huberdières;weekday;0 days 06:32:46;0 days 21:16:04;26.2;1.0;5.0;2.0;2.2;6.0;6.0;4.0;0.0;0 days 14:43:18;14.721666666666666;1.7796897996150798
0073;4111;Huberdières;weekend;0 days 07:01:00;0 days 21:18:00;21.0;0.0;3.0;2.0;2.0;6.0;5.0;3.0;0.0;0 days 14:17:00;14.283333333333333;1.47024504084014
0073;4112;Corps-Nuds Gare;weekday;0 days 06:10:00;0 days 21:17:00;52.2;3.0;11.0;4.0;4.2;10.0;14.0;6.0;0.0;0 days 15:07:00;15.116666666666667;3.4531422271223815
0073;4112;Corps-Nuds Gare;weekend;0 days 07:02:00;0 days 21:19:00;40.0;0.0;6.0;4.0;4.0;10.0;11.0;5.0;0.0;0 days 14:17:00;14.283333333333333;2.8004667444574096
0073;4113;Grands Sillons;weekday;0 days 06:17:00;0 days 20:41:00;26.0;2.0;6.0;2.0;2.0;5.0;7.0;2.0;0.0;0 days 14:24:00;14.4;1.8055555555555556
0073;4113;Grands Sillons;weekend;0 days 07:17:00;0 days 20:41:00;19.0;0.0;3.0;2.0;2.0;5.0;5.0;2.0;0.0;0 days 13:24:00;13.4;1.417910447761194
0073;4114;Grands Sillons;weekday;0 days 06:28:00;0 days 21:12:00;26.2;1.0;5.0;2.0;2.2;6.0;7.0;3.0;0.0;0 days 14:44:00;14.733333333333333;1.7782805429864255
0073;4114;Grands Sillons;weekend;0 days 06:57:00;0 days 21:13:00;21.0;1.0;2.0;2.0;2.0;6.0;5.0;3.0;0.0;0 days 14:16:00;14.266666666666667;1.4719626168224298
0073;4551;Saint-Armel Eglise;weekday;0 days 06:22:00;0 days 21:06:00;55.0;3.0;13.0;3.0;5.2;11.0;13.8;6.0;0.0;0 days 14:44:00;14.733333333333333;3.733031674208145
0073;4551;Saint-Armel Eglise;weekend;0 days 06:51:00;0 days 21:07:00;40.0;1.0;5.0;4.0;5.0;10.0;10.0;5.0;0.0;0 days 14:16:00;14.266666666666667;2.803738317757009
0073;4552;Saint-Armel Gare;weekday;0 days 06:21:00;0 days 21:05:04;27.0;1.0;5.0;2.0;2.2;6.0;7.8;3.0;0.0;0 days 14:44:04;14.734444444444444;1.8324409923836815
0073;4552;Saint-Armel Gare;weekend;0 days 06:50:00;0 days 21:06:04;21.0;1.0;2.0;2.0;3.0;5.0;5.0;3.0;0.0;0 days 14:16:04;14.267777777777777;1.4718479869169068
0073;4553;Lande du Jardin;weekday;0 days 06:20:00;0 days 21:04:00;27.0;1.0;5.0;2.0;2.2;6.0;7.8;3.0;0.0;0 days 14:44:00;14.733333333333333;1.8325791855203621
0073;4553;Lande du Jardin;weekend;0 days 06:49:00;0 days 21:05:00;21.0;1.0;2.0;2.0;3.0;5.0;5.0;3.0;0.0;0 days 14:16:00;14.266666666666667;1.4719626168224298
0073;4554;Lande du Jardin;weekday;0 days 06:26:00;0 days 20:49:00;28.0;2.0;8.0;1.0;2.0;5.0;7.0;3.0;0.0;0 days 14:23:00;14.383333333333333;1.9466975666280417
0073;4554;Lande du Jardin;weekend;0 days 07:26:00;0 days 20:50:00;19.0;0.0;3.0;1.0;3.0;5.0;5.0;2.0;0.0;0 days 13:24:00;13.4;1.417910447761194
0073;4555;Saint-Armel Gare;weekday;0 days 06:24:52;0 days 20:48:00;28.0;2.0;8.0;1.0;2.5;5.0;6.5;3.0;0.0;0 days 14:23:08;14.385555555555555;1.9463968486908165
0073;4555;Saint-Armel Gare;weekend;0 days 07:24:52;0 days 20:49:00;19.0;0.0;3.0;1.5;2.5;5.0;5.0;2.0;0.0;0 days 13:24:08;13.402222222222223;1.4176753440557122
0074;3201;Fort Joual;weekday;0 days 06:57:00;0 days 08:28:00;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0 days 01:31:00;1.5166666666666666;1.3186813186813187
0074;3202;Frogerais;weekday;0 days 06:58:00;0 days 08:29:03;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0 days 01:31:03;1.5175;1.3179571663920921
0074;3203;Petite Rochelle;weekday;0 days 06:59:00;0 days 08:30:00;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0 days 01:31:00;1.5166666666666666;1.3186813186813187
0074;3204;Télégraphe;weekday;0 days 07:01:00;0 days 19:00:00;5.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;0 days 11:59:00;11.983333333333333;0.41724617524339364
0074;3205;Petite Rochelle;weekday;0 days 17:02:34;0 days 19:02:08;3.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0 days 01:59:34;1.9927777777777778;1.5054362977418456
0074;3206;Frogerais;weekday;0 days 17:03:36;0 days 19:03:00;3.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0 days 01:59:24;1.99;1.5075376884422111
0074;3207;Fort Joual;weekday;0 days 17:06:00;0 days 19:05:00;3.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0 days 01:59:00;1.9833333333333334;1.5126050420168067
0074;3209;Surcouf;weekday;0 days 06:11:39;0 days 20:57:00;39.0;3.0;11.0;4.0;4.0;7.0;7.0;3.0;0.0;0 days 14:45:21;14.755833333333333;2.643022533461343
0074;3209;Surcouf;weekend;0 days 06:41:39;0 days 21:12:00;30.0;1.0;6.0;4.0;4.0;6.0;6.0;3.0;0.0;0 days 14:30:21;14.505833333333333;2.0681335095076694
0074;3210;Coteau;weekday;0 days 06:13:00;0 days 20:58:00;39.0;3.0;11.0;4.0;4.0;7.0;7.0;3.0;0.0;0 days 14:45:00;14.75;2.6440677966101696
0074;3210;Coteau;weekend;0 days 06:43:00;0 days 21:13:00;30.0;1.0;6.0;4.0;4.0;6.0;6.0;3.0;0.0;0 days 14:30:00;14.5;2.0689655172413794
0074;3211;Groupe Scolaire;weekday;0 days 06:13:54;0 days 20:59:00;39.0;3.0;11.0;4.0;4.0;7.0;7.0;3.0;0.0;0 days 14:45:06;14.751666666666667;2.6437690656423003
0074;3211;Groupe Scolaire;weekend;0 days 06:43:54;0 days 21:14:00;30.0;1.0;6.0;4.0;4.0;6.0;6.0;3.0;0.0;0 days 14:30:06;14.501666666666667;2.0687277324445468
0074;3212;Levant;weekday;0 days 06:15:00;0 days 21:00:00;39.0;2.0;12.0;4.0;4.0;7.0;7.0;3.0;0.0;0 days 14:45:00;14.75;2.6440677966101696
0074;3212;Levant;weekend;0 days 06:45:00;0 days 21:15:00;30.0;1.0;6.0;4.0;4.0;6.0;6.0;3.0;0.0;0 days 14:30:00;14.5;2.0689655172413794
0074;3213;Plardière;weekday;0 days 06:17:53;0 days 21:02:00;39.0;2.0;12.0;4.0;4.0;7.0;7.0;3.0;0.0;0 days 14:44:07;14.735277777777778;2.6467095217448677
0074;3213;Plardière;weekend;0 days 06:47:53;0 days 21:17:00;30.0;1.0;6.0;4.0;4.0;6.0;6.0;3.0;0.0;0 days 14:29:07;14.485277777777778;2.071068326078202
0074;3216;Plardière;weekday;0 days 06:57:00;0 days 21:06:05;36.0;1.0;6.0;4.0;4.0;8.0;11.0;2.0;0.0;0 days 14:09:05;14.151388888888889;2.5439199136323487
0074;3216;Plardière;weekend;0 days 07:36:00;0 days 21:06:05;28.0;0.0;5.0;4.0;4.0;6.0;6.0;3.0;0.0;0 days 13:30:05;13.501388888888888;2.073860713918321
0074;3217;Levant;weekday;0 days 06:59:00;0 days 21:09:00;36.0;1.0;6.0;4.0;4.0;8.0;11.0;2.0;0.0;0 days 14:10:00;14.166666666666666;2.5411764705882356
0074;3217;Levant;weekend;0 days 07:38:00;0 days 21:08:00;28.0;0.0;5.0;4.0;4.0;6.0;6.0;3.0;0.0;0 days 13:30:00;13.5;2.074074074074074
0074;3218;Groupe Scolaire;weekday;0 days 07:00:00;0 days 21:10:06;36.0;0.0;7.0;4.0;4.0;8.0;11.0;2.0;0.0;0 days 14:10:06;14.168333333333333;2.5408775438183744
0074;3218;Groupe Scolaire;weekend;0 days 07:39:00;0 days 21:09:06;28.0;0.0;5.0;4.0;4.0;6.0;6.0;3.0;0.0;0 days 13:30:06;13.501666666666667;2.0738180471546723
0074;3219;Coteau;weekday;0 days 07:01:00;0 days 21:11:00;36.0;0.0;7.0;4.0;4.0;8.0;11.0;2.0;0.0;0 days 14:10:00;14.166666666666666;2.5411764705882356
0074;3219;Coteau;weekend;0 days 07:40:00;0 days 21:10:00;28.0;0.0;5.0;4.0;4.0;6.0;6.0;3.0;0.0;0 days 13:30:00;13.5;2.074074074074074
0074;3220;Surcouf;weekday;0 days 07:02:39;0 days 21:13:00;36.0;0.0;7.0;4.0;4.0;8.0;11.0;2.0;0.0;0 days 14:10:21;14.1725;2.5401305344858
0074;3220;Surcouf;weekend;0 days 07:41:39;0 days 21:12:00;28.0;0.0;5.0;4.0;4.0;6.0;6.0;3.0;0.0;0 days 13:30:21;13.505833333333333;2.0731782563090024
0074;3249;Orgerblon;weekday;0 days 06:56:00;0 days 21:05:00;36.0;1.0;6.0;4.0;4.0;8.0;11.0;2.0;0.0;0 days 14:09:00;14.15;2.5441696113074204
0074;3249;Orgerblon;weekend;0 days 07:35:00;0 days 21:05:00;28.0;0.0;5.0;4.0;4.0;6.0;6.0;3.0;0.0;0 days 13:30:00;13.5;2.074074074074074
0074;3250;Orgerblon;weekday;0 days 06:19:00;0 days 21:03:00;39.0;2.0;12.0;4.0;4.0;7.0;7.0;3.0;0.0;0 days 14:44:00;14.733333333333333;2.647058823529412
0074;3250;Orgerblon;weekend;0 days 06:49:00;0 days 21:18:00;30.0;1.0;6.0;4.0;4.0;6.0;6.0;3.0;0.0;0 days 14:29:00;14.483333333333333;2.0713463751438437
0074;3257;Haye Longue;weekday;0 days 06:58:00;0 days 21:07:00;36.0;1.0;6.0;4.0;4.0;8.0;11.0;2.0;0.0;0 days 14:09:00;14.15;2.5441696113074204
0074;3257;Haye Longue;weekend;0 days 07:37:00;0 days 21:07:00;28.0;0.0;5.0;4.0;4.0;6.0;6.0;3.0;0.0;0 days 13:30:00;13.5;2.074074074074074
0074;3258;Haye Longue;weekday;0 days 06:17:00;0 days 21:01:00;39.0;2.0;12.0;4.0;4.0;7.0;7.0;3.0;0.0;0 days 14:44:00;14.733333333333333;2.647058823529412
0074;3258;Haye Longue;weekend;0 days 06:47:00;0 days 21:16:00;30.0;1.0;6.0;4.0;4.0;6.0;6.0;3.0;0.0;0 days 14:29:00;14.483333333333333;2.0713463751438437
0074;3259;Ormes Blanches;weekday;0 days 07:04:00;0 days 21:14:00;36.0;0.0;7.0;4.0;4.0;8.0;11.0;2.0;0.0;0 days 14:10:00;14.166666666666666;2.5411764705882356
0074;3259;Ormes Blanches;weekend;0 days 07:43:00;0 days 21:13:00;28.0;0.0;5.0;4.0;4.0;6.0;6.0;3.0;0.0;0 days 13:30:00;13.5;2.074074074074074
0074;3260;Ormes Blanches;weekday;0 days 06:10:00;0 days 20:55:00;39.0;3.0;11.0;4.0;4.0;7.0;7.0;3.0;0.0;0 days 14:45:00;14.75;2.6440677966101696
0074;3260;Ormes Blanches;weekend;0 days 06:40:00;0 days 21:10:00;30.0;1.0;6.0;4.0;4.0;6.0;6.0;3.0;0.0;0 days 14:30:00;14.5;2.0689655172413794
0074;3801;Centre de Loisirs;weekday;0 days 05:59:00;0 days 21:24:00;59.0;2.0;12.0;8.0;8.0;12.0;12.0;5.0;0.0;0 days 15:25:00;15.416666666666666;3.827027027027027
0074;3801;Centre de Loisirs;weekend;0 days 06:30:00;0 days 21:22:00;58.0;1.0;11.0;8.0;8.0;12.0;12.0;6.0;0.0;0 days 14:52:00;14.866666666666667;3.9013452914798203
0074;3802;Bourgbarré Mairie;weekday;0 days 06:01:44;0 days 20:48:00;32.0;2.0;6.0;4.0;4.0;6.0;8.0;2.0;0.0;0 days 14:46:16;14.77111111111111;2.166390853016398
0074;3802;Bourgbarré Mairie;weekend;0 days 06:32:44;0 days 21:03:00;30.0;1.0;6.0;4.0;4.0;6.0;6.0;3.0;0.0;0 days 14:30:16;14.504444444444445;2.068331545886318
0074;3803;La Motte;weekday;0 days 06:03:00;0 days 20:49:00;32.0;2.0;6.0;4.0;4.0;6.0;8.0;2.0;0.0;0 days 14:46:00;14.766666666666667;2.167042889390519
0074;3803;La Motte;weekend;0 days 06:34:00;0 days 21:04:00;30.0;1.0;6.0;4.0;4.0;6.0;6.0;3.0;0.0;0 days 14:30:00;14.5;2.0689655172413794
0074;3804;La Basse Erable;weekday;0 days 06:04:00;0 days 20:50:00;32.0;2.0;6.0;4.0;4.0;6.0;8.0;2.0;0.0;0 days 14:46:00;14.766666666666667;2.167042889390519
0074;3804;La Basse Erable;weekend;0 days 06:34:59;0 days 21:05:00;30.0;1.0;6.0;4.0;4.0;6.0;6.0;3.0;0.0;0 days 14:30:01;14.500277777777777;2.0689258826459263
0074;3805;Perelle;weekday;0 days 06:06:00;0 days 20:51:00;32.0;2.0;6.0;4.0;4.0;6.0;8.0;2.0;0.0;0 days 14:45:00;14.75;2.169491525423729
0074;3805;Perelle;weekend;0 days 06:36:00;0 days 21:06:00;30.0;1.0;6.0;4.0;4.0;6.0;6.0;3.0;0.0;0 days 14:30:00;14.5;2.0689655172413794
0074;3806;Perelle;weekday;0 days 07:08:00;0 days 21:17:00;27.0;0.0;6.0;4.0;4.0;6.0;4.0;3.0;0.0;0 days 14:09:00;14.15;1.9081272084805654
0074;3806;Perelle;weekend;0 days 07:46:00;0 days 21:16:00;28.0;0.0;5.0;4.0;4.0;6.0;6.0;3.0;0.0;0 days 13:30:00;13.5;2.074074074074074
0074;3807;La Basse Erable;weekday;0 days 07:09:00;0 days 21:19:00;27.0;0.0;6.0;4.0;4.0;6.0;4.0;3.0;0.0;0 days 14:10:00;14.166666666666666;1.9058823529411766
0074;3807;La Basse Erable;weekend;0 days 07:47:00;0 days 21:17:04;28.0;0.0;5.0;4.0;4.0;6.0;6.0;3.0;0.0;0 days 13:30:04;13.501111111111111;2.0739033824376594
0074;3808;La Motte;weekday;0 days 07:10:00;0 days 21:20:00;27.0;0.0;6.0;4.0;4.0;6.0;4.0;3.0;0.0;0 days 14:10:00;14.166666666666666;1.9058823529411766
0074;3808;La Motte;weekend;0 days 07:48:00;0 days 21:18:00;28.0;0.0;5.0;4.0;4.0;6.0;6.0;3.0;0.0;0 days 13:30:00;13.5;2.074074074074074
0074;3809;Bourgbarré Mairie;weekday;0 days 07:11:00;0 days 21:21:12;27.0;0.0;6.0;4.0;4.0;6.0;4.0;3.0;0.0;0 days 14:10:12;14.17;1.9054340155257588
0074;3809;Bourgbarré Mairie;weekend;0 days 07:49:00;0 days 21:19:12;28.0;0.0;5.0;4.0;4.0;6.0;6.0;3.0;0.0;0 days 13:30:12;13.503333333333334;2.0735620834361885
