date;tranche_horaire;id_arret;nom_commune;id_ligne;sens;freq
2024-12-27;12:15:00;4502;Gévezé;68;Aller;5.88235
2025-05-31;13:30:00;2223;Saint-Jacques-de-la-Lande;6;Retour;3.52941
2025-08-24;12:30:00;3732;Saint-Gilles;77;Retour;1.17647
2024-10-23;11:30:00;3506;Montgermont;52;Aller;4.70588
2025-08-26;17:30:00;3111;Pacé;77;Retour;1.17647
2024-11-06;19:00:00;3002;Chantepie;1;Retour;5.88235
2025-03-10;18:45:00;2319;Bruz;7;Retour;1.17647
2025-03-04;08:30:00;2011;Cesson-Sévigné;6;Aller;1.17647
2025-06-08;12:45:00;5064;Saint-Jacques-de-la-Lande;1002;Indéterminé;12.22222
2024-10-04;15:30:00;2833;Saint-Grégoire;78;Aller;10.58824
2024-12-31;07:00:00;2403;Betton;51;Aller;3.52941
2025-08-05;08:00:00;2405;Betton;83;Retour;1.17647
2025-05-26;13:30:00;4704;Laillé;80;Retour;1.17647
2025-08-23;18:15:00;3766;Vezin-le-Coquet;54;Aller;3.52941
2024-10-17;17:00:00;2317;Bruz;7;Aller;10.58824
2025-07-22;14:00:00;2406;Betton;51;Aller;5.88235
2025-01-14;12:15:00;65501;Non identifiée;9999;Indéterminé;38.82353
2025-03-29;16:15:00;5051;Cesson-Sévigné;1002;Indéterminé;21.11111
2025-02-20;12:15:00;4379;Saint-Erblon;74;Aller;1.17647
2024-10-04;15:00:00;2917;Chartres-de-Bretagne;91;Aller;1.17647
2025-05-22;15:00:00;3862;Mordelles;55;Aller;1.17647
2025-07-09;14:30:00;2826;Saint-Grégoire;12;Aller;2.35294
2025-06-09;15:30:00;2211;Saint-Jacques-de-la-Lande;7;Aller;1.17647
2025-01-15;17:30:00;3757;Vezin-le-Coquet;53;Retour;7.05882
2024-12-16;18:30:00;2809;Saint-Grégoire;1;Aller;11.76471
2024-11-28;08:45:00;4204;Chavagne;56;Retour;4.70588
2024-10-09;18:15:00;2344;Bruz;7;Retour;1.17647
2025-05-19;15:00:00;2159;Cesson-Sévigné;34;Aller;2.35294
2025-07-16;23:00:00;2039;Cesson-Sévigné;6;Aller;1.17647
2024-10-17;18:00:00;3512;Montgermont;52;Retour;1.17647
2025-03-24;15:15:00;2089;Cesson-Sévigné;6;Aller;18.82353
2025-02-01;12:30:00;2085;Cesson-Sévigné;67;Aller;1.34118
2025-02-04;07:30:00;3172;Pacé;77;Retour;18.82353
2025-03-08;12:00:00;2009;Cesson-Sévigné;6;Aller;1.17647
2025-01-30;16:00:00;2338;Bruz;59;Aller;11.76471
2025-07-09;16:15:00;2020;Cesson-Sévigné;6;Retour;1.17647
2025-03-11;10:45:00;2214;Saint-Jacques-de-la-Lande;6;Retour;4.70588
2024-11-19;11:00:00;3853;Mordelles;76;Retour;1.17647
2025-03-14;10:30:00;2913;Chartres-de-Bretagne;72;Retour;4.70588
2024-09-20;16:45:00;3007;Chantepie;13;Aller;1.17647
2025-04-11;17:30:00;3008;Chantepie;1;Aller;2.35294
2025-08-10;19:45:00;2015;Cesson-Sévigné;6;Aller;3.52941
2025-07-21;13:30:00;9242;Chantepie;1;Retour;8.23529
2025-07-25;07:45:00;3002;Chantepie;1;Retour;1.17647
2025-02-15;16:45:00;3006;Chantepie;1;Retour;3.52941
2025-06-20;08:15:00;2707;Noyal-Châtillon-sur-Seiche;61;Retour;8.23529
2025-02-17;06:30:00;2214;Saint-Jacques-de-la-Lande;6;Retour;5.88235
2024-12-18;07:15:00;2301;Bruz;159;Retour;4.70588
2024-11-09;09:00:00;2206;Saint-Jacques-de-la-Lande;6;Retour;2.35294
2025-03-31;16:45:00;4004;Acigné;64;Aller;4.70588
2025-05-23;14:00:00;3119;Pacé;52;Retour;11.76471
2024-11-16;09:30:00;2842;Saint-Grégoire;1;Aller;1.17647
2025-03-22;10:00:00;2801;Saint-Grégoire;4;Retour;4.70588
2025-03-06;10:45:00;2812;Saint-Grégoire;1;Aller;1.17647
2025-01-30;07:00:00;4721;Laillé;80;Retour;2.35294
2024-11-27;11:15:00;4019;Acigné;64;Aller;1.17647
2024-09-06;05:15:00;2817;Saint-Grégoire;1;Aller;1.17647
2025-06-23;18:15:00;2614;Vern-sur-Seiche;62;Aller;1.17647
2025-04-25;16:45:00;4201;Chavagne;56;Retour;1.17647
2025-04-23;07:45:00;3757;Vezin-le-Coquet;153;Retour;5.88235
2025-02-22;16:00:00;2545;Le Rheu;54;Retour;2.35294
2025-07-15;17:00:00;2826;Saint-Grégoire;78;Retour;2.35294
2025-03-07;07:15:00;2237;Saint-Jacques-de-la-Lande;6;Retour;5.88235
2024-11-15;10:15:00;4202;Chavagne;56;Retour;9.41176
2025-06-04;07:15:00;3854;Mordelles;55;Retour;2.35294
2025-08-13;16:30:00;3111;Pacé;77;Retour;1.17647
2024-10-23;15:00:00;3104;Pacé;52;Retour;1.17647
2025-03-10;19:30:00;2280;Saint-Jacques-de-la-Lande;6;Retour;1.17647
2025-05-09;15:15:00;3111;Pacé;65;Retour;1.17647
2025-01-29;15:45:00;2002;Cesson-Sévigné;64;Retour;1.17647
2024-10-01;13:00:00;2404;Betton;51;Aller;1.17647
2025-08-22;11:15:00;2826;Saint-Grégoire;14;Retour;2.35294
2024-10-19;14:15:00;3322;Thorigné-Fouillard;50;Aller;3.52941
2025-05-07;07:45:00;2284;Saint-Jacques-de-la-Lande;13;Retour;12.94118
2025-04-01;18:45:00;2919;Chartres-de-Bretagne;72;Aller;2.35294
2025-02-12;20:00:00;3508;Montgermont;52;Retour;1.17647
2024-12-23;09:30:00;3770;Vezin-le-Coquet;53;Retour;5.88235
2025-03-14;16:00:00;2920;Chartres-de-Bretagne;72;Aller;2.35294
2025-03-26;19:00:00;3027;Chantepie;1;Retour;3.52941
2025-06-26;19:15:00;2281;Saint-Jacques-de-la-Lande;7;Aller;18.82353
2025-03-08;19:30:00;5050;Cesson-Sévigné;1002;Indéterminé;52.22222
2024-11-07;12:15:00;2456;Betton;78;Aller;1.17647
2024-12-02;17:00:00;2419;Betton;51;Retour;2.35294
2025-01-20;10:30:00;3176;Pacé;77;Retour;1.17647
2024-11-18;15:30:00;3905;Pont-Péan;72;Retour;1.17647
2025-01-24;19:45:00;2409;Betton;51;Aller;1.17647
2024-09-06;15:15:00;2217;Saint-Jacques-de-la-Lande;13;Aller;1.17647
2025-05-21;07:15:00;2545;Le Rheu;154;Retour;1.17647
2025-05-09;17:00:00;3102;Pacé;52;Retour;1.17647
2025-01-08;19:00:00;2911;Chartres-de-Bretagne;72;Retour;1.17647
2025-08-07;06:00:00;2708;Noyal-Châtillon-sur-Seiche;61;Retour;5.88235
2025-08-30;06:45:00;2901;Chartres-de-Bretagne;59;Retour;1.17647
2024-10-25;10:15:00;2413;Betton;51;Retour;1.17647
2025-01-09;16:45:00;2857;Saint-Grégoire;78;Aller;2.35294
2024-09-04;15:45:00;2721;Noyal-Châtillon-sur-Seiche;61;Aller;2.35294
2024-09-19;13:45:00;3037;Chantepie;1;Retour;1.17647
2025-04-04;19:30:00;3210;Orgères;74;Retour;1.17647
2025-04-12;07:45:00;2809;Saint-Grégoire;1;Aller;1.17647
2025-06-19;12:00:00;2617;Vern-sur-Seiche;62;Retour;1.17647
2025-08-04;08:30:00;5050;Cesson-Sévigné;1002;Indéterminé;20.0
2025-02-04;13:00:00;4104;Corps-Nuds;73;Retour;3.52941
2024-10-29;15:45:00;2206;Saint-Jacques-de-la-Lande;6;Retour;9.41176
2024-10-16;11:45:00;2437;Betton;51;Retour;3.52941
2025-05-02;08:45:00;3126;Pacé;77;Retour;1.17647
2025-01-24;08:00:00;3504;Montgermont;52;Aller;1.17647
2025-08-18;17:15:00;2312;Bruz;7;Retour;4.70588
2025-02-15;11:00:00;2406;Betton;51;Aller;1.17647
2024-09-12;07:30:00;4210;Chavagne;56;Retour;2.35294
2025-06-23;17:45:00;2312;Bruz;7;Retour;3.52941
2025-01-22;15:00:00;3021;Chantepie;13;Retour;1.17647
2025-04-25;12:30:00;2278;Saint-Jacques-de-la-Lande;6;Aller;3.52941
2025-04-18;12:45:00;2085;Cesson-Sévigné;67;Aller;4.70588
2025-02-04;08:30:00;2901;Chartres-de-Bretagne;59;Retour;1.17647
2025-01-29;08:15:00;3104;Pacé;52;Retour;4.70588
2025-04-11;08:15:00;2278;Saint-Jacques-de-la-Lande;37;Aller;21.17647
2025-04-14;17:00:00;2085;Cesson-Sévigné;67;Aller;3.52941
2025-08-15;17:15:00;4019;Acigné;64;Aller;1.17647
2025-06-05;12:45:00;3144;Pacé;77;Aller;1.17647
2025-03-20;19:30:00;2281;Saint-Jacques-de-la-Lande;7;Aller;3.52941
2025-03-22;11:15:00;3503;Montgermont;52;Aller;2.35294
2025-07-29;11:30:00;3167;Pacé;77;Aller;1.17647
2025-02-03;07:30:00;4001;Acigné;64;Aller;5.88235
2024-09-02;17:30:00;3136;Pacé;52;Aller;1.17647
2024-12-20;09:30:00;3018;Chantepie;13;Aller;7.05882
2025-02-13;14:45:00;2021;Cesson-Sévigné;6;Retour;1.17647
2025-05-10;14:00:00;2404;Betton;51;Aller;1.17647
2025-07-05;17:00:00;3851;Mordelles;55;Retour;1.17647
2025-01-25;14:30:00;2313;Bruz;7;Retour;1.17647
2025-06-19;22:15:00;2102;Cesson-Sévigné;11;Aller;1.17647
2025-04-25;16:15:00;2257;Saint-Jacques-de-la-Lande;5;Retour;4.70588
2025-03-20;13:15:00;2359;Bruz;59;Retour;1.17647
2025-08-23;19:15:00;2914;Chartres-de-Bretagne;72;Retour;1.17647
2025-08-15;13:15:00;2809;Saint-Grégoire;1;Aller;1.17647
2025-07-07;15:15:00;2278;Saint-Jacques-de-la-Lande;13;Aller;4.70588
2024-10-18;17:45:00;2278;Saint-Jacques-de-la-Lande;37;Aller;2.35294
2025-05-09;18:30:00;3260;Orgères;74;Retour;2.35294
2024-10-12;17:00:00;2810;Saint-Grégoire;78;Aller;2.35294
2025-03-12;17:00:00;2032;Cesson-Sévigné;11;Retour;1.17647
2025-05-19;18:00:00;2151;Cesson-Sévigné;34;Retour;2.35294
2024-09-06;08:30:00;4019;Acigné;164;Aller;3.52941
2025-03-15;15:15:00;2214;Saint-Jacques-de-la-Lande;6;Retour;5.88235
2025-02-24;15:15:00;2337;Bruz;59;Retour;2.35294
2025-03-05;11:45:00;4402;Le Verger;55;Retour;2.35294
2025-08-04;13:00:00;3752;Vezin-le-Coquet;11;Retour;1.17647
2024-10-17;07:30:00;2343;Bruz;7;Retour;1.17647
2024-11-07;13:30:00;2007;Cesson-Sévigné;34;Retour;1.17647
2025-08-26;14:15:00;3144;Pacé;77;Retour;1.17647
2025-06-12;20:30:00;2237;Saint-Jacques-de-la-Lande;6;Retour;1.17647
2025-04-29;08:15:00;3505;Montgermont;52;Aller;3.52941
2024-12-18;06:45:00;4672;Cintré;154;Retour;7.05882
2024-10-25;10:15:00;5064;Saint-Jacques-de-la-Lande;1002;Indéterminé;53.33334
2024-09-16;11:00:00;2614;Vern-sur-Seiche;62;Aller;1.17647
2025-05-06;15:00:00;2714;Noyal-Châtillon-sur-Seiche;61;Retour;2.35294
2025-02-06;14:00:00;4252;La Chapelle-Thouarault;53;Retour;1.17647
2025-04-15;17:15:00;2815;Saint-Grégoire;14;Retour;7.05882
2025-07-12;16:30:00;3111;Pacé;65;Retour;1.17647
2024-11-18;14:45:00;3016;Chantepie;13;Aller;1.17647
2025-06-13;06:45:00;2801;Saint-Grégoire;4;Retour;1.17647
2025-04-03;08:15:00;2332;Bruz;159;Retour;1.17647
2024-11-27;19:00:00;2332;Bruz;59;Retour;1.17647
2025-07-01;19:30:00;2727;Noyal-Châtillon-sur-Seiche;61;Retour;1.17647
2025-06-03;10:00:00;4054;La Chapelle-des-Fougeretz;52;Aller;3.52941
2024-11-04;11:00:00;3752;Vezin-le-Coquet;55;Retour;1.17647
2025-04-10;20:45:00;2906;Chartres-de-Bretagne;72;Retour;2.35294
2024-11-29;18:15:00;2057;Cesson-Sévigné;67;Aller;4.70588
2025-03-31;17:15:00;2629;Vern-sur-Seiche;62;Retour;1.17647
2025-07-16;13:15:00;2007;Cesson-Sévigné;34;Retour;1.17647
2025-03-18;17:00:00;2086;Cesson-Sévigné;67;Retour;16.47059
2025-03-08;16:15:00;3322;Thorigné-Fouillard;50;Aller;1.17647
2025-07-10;18:45:00;5063;Saint-Jacques-de-la-Lande;1002;Indéterminé;21.11111
2024-10-25;18:30:00;2035;Cesson-Sévigné;11;Aller;1.17647
2025-06-04;17:15:00;2016;Cesson-Sévigné;14;Aller;1.17647
2025-03-26;08:00:00;4551;Saint-Armel;73;Retour;9.41176
2025-03-22;08:15:00;3801;Bourgbarré;74;Retour;1.17647
2025-04-11;13:45:00;2815;Saint-Grégoire;14;Retour;2.35294
2024-11-28;10:15:00;2051;Cesson-Sévigné;6;Retour;1.17647
2025-03-13;17:45:00;2421;Betton;51;Retour;1.17647
2024-12-16;14:15:00;2706;Noyal-Châtillon-sur-Seiche;61;Retour;1.17647
2025-04-30;14:30:00;2264;Saint-Jacques-de-la-Lande;6;Aller;1.17647
2024-11-07;18:00:00;4210;Chavagne;56;Retour;1.17647
2024-09-13;19:15:00;2002;Cesson-Sévigné;64;Retour;1.17647
2024-12-10;15:45:00;9999;Non identifiée;9999;Indéterminé;208.23529
2025-08-25;14:45:00;2847;Saint-Grégoire;32;Aller;2.35294
2025-08-28;14:00:00;2830;Saint-Grégoire;52;Retour;2.35294
2025-06-04;13:45:00;4103;Corps-Nuds;73;Retour;4.70588
2024-12-04;10:00:00;3803;Bourgbarré;74;Retour;1.17647
2024-10-02;18:45:00;4801;Bécherel;82;Aller;1.17647
2025-06-10;17:30:00;2143;Cesson-Sévigné;34;Retour;1.17647
2025-04-28;07:15:00;3213;Orgères;74;Retour;1.17647
2025-08-10;12:45:00;2281;Saint-Jacques-de-la-Lande;7;Aller;7.05882
2025-05-05;16:45:00;4154;Brécé;67;Aller;1.17647
2025-08-28;19:00:00;2007;Cesson-Sévigné;6;Aller;1.17647
2025-08-27;08:30:00;2607;Vern-sur-Seiche;62;Retour;2.35294
2024-11-13;15:00:00;3037;Chantepie;13;Aller;1.17647
2025-08-26;17:15:00;2715;Noyal-Châtillon-sur-Seiche;61;Aller;1.17647
2025-06-04;13:30:00;2301;Bruz;59;Retour;3.52941
2025-07-26;18:30:00;2204;Saint-Jacques-de-la-Lande;6;Retour;1.17647
2025-02-12;15:30:00;4104;Corps-Nuds;73;Retour;1.17647
2025-03-01;15:45:00;2711;Noyal-Châtillon-sur-Seiche;61;Retour;2.35294
2025-06-10;17:00:00;2848;Saint-Grégoire;39;Aller;1.17647
2025-02-12;08:00:00;3327;Thorigné-Fouillard;83;Aller;4.70588
2025-08-22;11:30:00;2406;Betton;51;Aller;3.52941
2024-09-21;18:45:00;2809;Saint-Grégoire;1;Aller;2.35294
2024-09-23;06:45:00;2526;Le Rheu;56;Retour;4.70588
2025-06-05;18:00:00;2401;Betton;51;Aller;1.17647
2025-01-24;17:30:00;4609;Chevaigné;71;Aller;1.17647
2024-10-19;18:30:00;2609;Vern-sur-Seiche;62;Retour;7.05882
2025-02-04;15:00:00;2725;Noyal-Châtillon-sur-Seiche;91;Retour;1.17647
2025-05-12;18:00:00;3110;Pacé;77;Retour;1.17647
2025-06-18;10:15:00;3006;Chantepie;1;Retour;10.58824
2025-01-06;09:15:00;2024;Cesson-Sévigné;6;Retour;1.17647
2025-06-19;09:00:00;3037;Chantepie;13;Aller;2.35294
2025-02-13;23:00:00;5064;Saint-Jacques-de-la-Lande;9000;Indéterminé;15.78947
2025-03-05;08:30:00;2913;Chartres-de-Bretagne;72;Retour;2.35294
2024-10-16;08:30:00;2456;Betton;78;Aller;2.35294
2025-06-04;07:45:00;4004;Acigné;164;Aller;7.05882
2025-05-07;18:45:00;2003;Cesson-Sévigné;83;Retour;2.35294
2025-07-11;17:30:00;5050;Cesson-Sévigné;9000;Indéterminé;15.78947
2025-04-15;06:30:00;2017;Cesson-Sévigné;6;Aller;1.17647
2025-06-27;07:00:00;4502;Gévezé;68;Aller;1.17647
2025-02-13;12:30:00;2826;Saint-Grégoire;14;Retour;3.52941
2025-05-10;09:30:00;4704;Laillé;80;Retour;1.17647
2025-03-21;20:15:00;2505;Le Rheu;54;Retour;7.05882
2025-04-04;08:15:00;2604;Vern-sur-Seiche;62;Retour;2.35294
2025-02-03;08:00:00;3851;Mordelles;155;Retour;15.29412
2024-12-03;14:15:00;4019;Acigné;64;Aller;3.52941
2024-12-13;18:30:00;3028;Chantepie;1;Retour;5.88235
2024-12-02;08:00:00;2734;Noyal-Châtillon-sur-Seiche;61;Retour;1.17647
2024-09-23;08:30:00;2278;Saint-Jacques-de-la-Lande;13;Aller;5.88235
2025-06-02;18:00:00;3019;Chantepie;13;Aller;1.17647
2025-02-10;18:30:00;2806;Saint-Grégoire;1;Aller;2.35294
2025-01-03;10:15:00;2359;Bruz;59;Retour;1.17647
2025-04-01;06:15:00;2071;Cesson-Sévigné;50;Aller;1.17647
2025-06-10;06:15:00;2002;Cesson-Sévigné;64;Retour;1.17647
2025-06-02;14:45:00;3168;Pacé;77;Retour;2.35294
2025-05-31;16:45:00;2218;Saint-Jacques-de-la-Lande;5;Aller;3.52941
2025-02-04;09:30:00;4452;Clayes;81;Retour;1.17647
2025-05-09;07:00:00;3732;Saint-Gilles;152;Retour;7.05882
2025-04-02;18:00:00;2405;Betton;51;Aller;2.35294
2024-10-07;13:15:00;2237;Saint-Jacques-de-la-Lande;6;Retour;4.70588
2024-11-25;07:45:00;2537;Le Rheu;76;Aller;1.17647
2024-11-07;05:45:00;2278;Saint-Jacques-de-la-Lande;6;Aller;2.35294
2025-06-10;06:00:00;2944;Chartres-de-Bretagne;72;Retour;1.17647
2024-12-26;18:30:00;3137;Pacé;77;Aller;2.35294
2025-02-05;06:15:00;4604;Chevaigné;71;Aller;2.35294
2025-04-29;17:45:00;2021;Cesson-Sévigné;6;Retour;1.17647
2025-08-08;07:00:00;2522;Le Rheu;55;Retour;2.35294
2024-09-04;07:15:00;4510;Gévezé;68;Aller;21.17647
2025-07-16;07:15:00;3014;Chantepie;11;Aller;1.17647
2024-09-13;13:45:00;3008;Chantepie;1;Aller;1.17647
2025-08-02;11:00:00;3032;Chantepie;1;Retour;2.35294
2024-12-19;06:45:00;2611;Vern-sur-Seiche;62;Retour;1.17647
2025-03-12;19:00:00;2864;Saint-Grégoire;12;Aller;1.17647
2025-02-27;15:30:00;2271;Saint-Jacques-de-la-Lande;13;Retour;1.17647
2025-07-07;18:15:00;3009;Chantepie;1;Aller;14.11765
2025-01-24;07:00:00;4019;Acigné;164;Aller;2.35294
2025-06-10;09:15:00;5050;Cesson-Sévigné;1002;Indéterminé;62.22223
2024-10-26;14:00:00;2015;Cesson-Sévigné;6;Aller;11.76471
2025-03-11;18:45:00;2113;Cesson-Sévigné;2;Aller;2.35294
2025-03-11;08:15:00;2279;Saint-Jacques-de-la-Lande;37;Retour;1.17647
2024-09-06;16:15:00;3218;Orgères;74;Aller;1.17647
2025-01-01;18:15:00;5051;Cesson-Sévigné;1002;Indéterminé;12.22222
2025-07-17;17:45:00;2774;Noyal-Châtillon-sur-Seiche;61;Retour;2.35294
2024-09-26;10:00:00;4358;Saint-Erblon;61;Retour;2.35294
2025-06-24;12:15:00;2856;Saint-Grégoire;32;Aller;1.17647
2024-10-11;20:00:00;2906;Chartres-de-Bretagne;72;Retour;1.17647
2025-03-10;17:15:00;3905;Pont-Péan;72;Retour;1.17647
2025-03-04;15:15:00;3114;Pacé;77;Aller;1.17647
2025-01-28;10:15:00;2314;Bruz;13;Retour;1.17647
2025-03-10;14:30:00;3009;Chantepie;1;Aller;1.17647
2024-10-18;07:00:00;2007;Cesson-Sévigné;34;Retour;1.17647
2024-12-18;18:00:00;4153;Brécé;67;Aller;1.17647
2025-07-23;17:30:00;4162;Brécé;67;Aller;1.17647
2025-03-06;17:15:00;2814;Saint-Grégoire;1;Retour;3.52941
2024-09-21;16:00:00;2605;Vern-sur-Seiche;62;Aller;1.17647
2025-02-13;19:45:00;2274;Saint-Jacques-de-la-Lande;13;Retour;1.17647
2025-01-23;16:30:00;3114;Pacé;77;Aller;4.70588
2025-07-18;15:45:00;2263;Saint-Jacques-de-la-Lande;13;Retour;3.52941
2025-03-15;21:30:00;2801;Saint-Grégoire;4;Retour;5.88235
2024-12-18;07:45:00;4653;Cintré;154;Retour;1.17647
2025-04-13;18:15:00;4102;Corps-Nuds;62;Retour;2.35294
2025-02-15;14:45:00;3604;Parthenay-de-Bretagne;65;Retour;1.17647
2024-11-22;15:00:00;2301;Bruz;59;Retour;3.52941
2024-10-31;09:00:00;3009;Chantepie;1;Aller;1.17647
2025-07-07;10:30:00;2202;Saint-Jacques-de-la-Lande;6;Retour;5.88235
2024-09-25;11:00:00;2257;Saint-Jacques-de-la-Lande;5;Retour;3.52941
2024-09-25;12:30:00;5063;Saint-Jacques-de-la-Lande;1002;Indéterminé;31.11111
2025-01-13;09:15:00;2241;Saint-Jacques-de-la-Lande;7;Aller;5.88235
2024-12-06;14:30:00;4054;La Chapelle-des-Fougeretz;52;Aller;1.17647
2024-12-09;11:45:00;2012;Cesson-Sévigné;6;Aller;2.35294
2024-11-14;08:15:00;3803;Bourgbarré;161;Retour;1.17647
2025-05-30;18:15:00;2013;Cesson-Sévigné;6;Aller;2.35294
2024-09-06;16:30:00;2813;Saint-Grégoire;1;Aller;1.17647
2025-04-28;06:45:00;2317;Bruz;7;Aller;1.17647
2025-01-06;16:30:00;2707;Noyal-Châtillon-sur-Seiche;61;Retour;3.52941
2025-03-27;19:45:00;2516;Le Rheu;76;Aller;1.17647
2025-08-18;09:15:00;3007;Chantepie;13;Aller;1.17647
2025-05-14;16:00:00;2331;Bruz;59;Retour;1.17647
2024-12-11;12:30:00;3851;Mordelles;55;Retour;8.23529
2025-06-30;07:30:00;2826;Saint-Grégoire;78;Retour;4.70588
2025-03-21;08:00:00;2836;Saint-Grégoire;1;Retour;1.17647
2024-10-06;15:15:00;2039;Cesson-Sévigné;6;Aller;36.47059
2024-11-08;07:00:00;3103;Pacé;52;Retour;4.70588
2025-07-09;11:15:00;3905;Pont-Péan;72;Retour;1.17647
2024-09-12;17:45:00;2113;Cesson-Sévigné;2;Aller;2.35294
2025-05-28;10:00:00;2159;Cesson-Sévigné;34;Aller;1.17647
2025-01-23;15:15:00;4252;La Chapelle-Thouarault;53;Retour;1.17647
2025-04-14;08:00:00;2144;Cesson-Sévigné;14;Aller;2.35294
2025-06-13;12:30:00;2863;Saint-Grégoire;14;Aller;1.17647
2025-02-25;18:15:00;4359;Saint-Erblon;61;Retour;1.17647
2025-06-23;14:15:00;2504;Le Rheu;76;Retour;1.17647
2025-04-25;15:30:00;2619;Vern-sur-Seiche;75;Retour;10.58824
2025-08-26;17:30:00;2801;Saint-Grégoire;4;Retour;22.35294
2024-12-17;07:45:00;2301;Bruz;159;Retour;7.05882
2025-03-12;09:30:00;4507;Gévezé;68;Aller;7.05882
2024-12-31;14:00:00;2820;Saint-Grégoire;78;Aller;1.17647
2025-03-13;11:00:00;2281;Saint-Jacques-de-la-Lande;7;Aller;12.94118
2025-08-14;12:15:00;3955;Saint-Sulpice-la-Forêt;71;Aller;1.17647
2024-10-30;14:15:00;4322;L'Hermitage;53;Retour;3.52941
2025-01-14;07:00:00;2065;Cesson-Sévigné;34;Retour;1.17647
2025-02-08;19:00:00;2838;Saint-Grégoire;78;Aller;1.17647
2024-10-14;06:45:00;4062;La Chapelle-des-Fougeretz;68;Aller;3.52941
2025-01-04;19:00:00;4056;La Chapelle-des-Fougeretz;52;Aller;4.70588
2024-09-11;12:30:00;2461;Betton;78;Retour;1.17647
2025-02-13;17:45:00;4019;Acigné;64;Aller;4.70588
2025-06-24;11:30:00;2617;Vern-sur-Seiche;62;Retour;1.17647
2024-09-20;17:15:00;3717;Saint-Gilles;52;Aller;1.17647
2024-09-05;08:30:00;2860;Saint-Grégoire;68;Retour;1.17647
2025-06-03;08:45:00;2706;Noyal-Châtillon-sur-Seiche;61;Retour;1.17647
2025-02-26;08:15:00;2202;Saint-Jacques-de-la-Lande;13;Retour;9.41176
2025-04-16;12:00:00;3032;Chantepie;1;Retour;3.52941
2025-08-08;10:00:00;4055;La Chapelle-des-Fougeretz;52;Aller;2.35294
2025-07-30;10:00:00;2140;Cesson-Sévigné;64;Retour;4.70588
2024-09-30;12:00:00;2019;Cesson-Sévigné;6;Retour;2.35294
2025-06-03;18:45:00;2252;Saint-Jacques-de-la-Lande;37;Retour;1.17647
2025-02-25;11:15:00;2376;Bruz;7;Retour;1.17647
2024-09-08;18:15:00;2718;Noyal-Châtillon-sur-Seiche;61;Aller;2.35294
2025-03-14;17:45:00;2085;Cesson-Sévigné;67;Aller;1.17647
2025-04-12;12:15:00;3766;Vezin-le-Coquet;56;Aller;1.17647
2024-12-18;16:45:00;2817;Saint-Grégoire;1;Aller;5.88235
2024-10-15;16:15:00;6006;Romillé;81;Retour;2.35294
2025-02-10;09:15:00;4112;Corps-Nuds;73;Retour;3.52941
2025-05-03;22:15:00;2280;Saint-Jacques-de-la-Lande;6;Retour;1.17647
2024-11-02;15:00:00;1453;Saint-Jacques-de-la-Lande;5;Retour;5.88235
2024-11-15;06:15:00;2406;Betton;51;Aller;4.70588
2025-06-11;16:45:00;2238;Saint-Jacques-de-la-Lande;13;Retour;2.35294
2024-12-03;15:30:00;2137;Cesson-Sévigné;34;Aller;2.35294
2025-07-21;20:30:00;2039;Cesson-Sévigné;6;Aller;1.17647
2024-12-21;16:00:00;2237;Saint-Jacques-de-la-Lande;6;Retour;3.52941
2024-10-11;12:45:00;2813;Saint-Grégoire;1;Aller;1.17647
2025-01-21;17:30:00;3851;Mordelles;55;Retour;3.52941
2025-06-02;08:15:00;4019;Acigné;64;Aller;9.41176
2025-03-21;08:30:00;2211;Saint-Jacques-de-la-Lande;13;Aller;1.17647
2025-04-12;17:45:00;3502;Montgermont;52;Aller;1.17647
2024-11-20;07:30:00;4306;L'Hermitage;53;Retour;2.35294
2025-07-28;18:00:00;3015;Chantepie;11;Retour;3.52941
2024-10-15;07:00:00;3770;Vezin-le-Coquet;153;Retour;18.82353
2025-01-14;07:15:00;3853;Mordelles;55;Retour;3.52941
2025-03-10;10:45:00;2278;Saint-Jacques-de-la-Lande;6;Aller;5.88235
2024-10-03;16:30:00;2089;Cesson-Sévigné;6;Aller;12.94118
2025-06-04;17:45:00;2038;Cesson-Sévigné;67;Aller;2.35294
2025-02-11;12:30:00;3015;Chantepie;11;Retour;1.17647
2025-02-06;07:30:00;3404;Nouvoitou;175;Aller;5.88235
2024-10-23;07:00:00;2257;Saint-Jacques-de-la-Lande;5;Retour;3.52941
2024-12-18;08:15:00;4322;L'Hermitage;53;Retour;4.70588
2025-08-24;18:15:00;2012;Cesson-Sévigné;6;Aller;5.88235
2024-11-05;07:30:00;2905;Chartres-de-Bretagne;72;Retour;3.52941
2024-09-23;08:30:00;4382;Saint-Erblon;161;Retour;2.35294
2025-04-05;11:00:00;2218;Saint-Jacques-de-la-Lande;5;Aller;3.52941
2024-09-24;19:30:00;4722;Laillé;80;Aller;1.17647
2025-04-10;17:00:00;3014;Chantepie;11;Aller;30.58824
2025-07-01;11:15:00;3322;Thorigné-Fouillard;50;Aller;3.52941
2024-10-02;15:30:00;2847;Saint-Grégoire;78;Retour;2.35294
2024-09-02;13:45:00;2546;Le Rheu;54;Retour;2.35294
2024-12-02;18:45:00;2437;Betton;78;Aller;3.52941
2025-03-04;08:45:00;3907;Pont-Péan;72;Retour;1.17647
2025-02-01;17:45:00;3144;Pacé;77;Retour;2.68235
2024-10-05;16:30:00;2816;Saint-Grégoire;1;Retour;3.52941
