route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
6-1002,prog-00000000038,00000032905,St-Jacques Gaîté,,0,7.4334447,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033683,St-Jacques Gaîté,,0,20.4334519,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034403,St-Jacques Gaîté,,0,20.4334552,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035849,St-Jacques Gaîté,,0,b-20.4334688,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036589,St-Jacques Gaîté,,0,b-20.4334722,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035120,St-Jacques Gaîté,,0,b-10.4334606,1002-A-5050-5064,1,0
6-1002,prog-00000000032,00000032405,St-Jacques Gaîté,,0,b-6.4334413,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033684,St-Jacques Gaîté,,0,10.4334505,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034404,St-Jacques Gaîté,,0,10.4334538,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035850,St-Jacques Gaîté,,0,b-10.4334674,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036590,St-Jacques Gaîté,,0,b-10.4334708,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035121,St-Jacques Gaîté,,0,b-24.4334616,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000032906,St-Jacques Gaîté,,0,9.4334449,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033685,St-Jacques Gaîté,,0,25.4334492,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034405,St-Jacques Gaîté,,0,25.4334525,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035851,St-Jacques Gaîté,,0,b-25.4334662,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036591,St-Jacques Gaîté,,0,b-25.4334696,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035122,St-Jacques Gaîté,,0,b-16.4334614,1002-A-5050-5064,1,0
6-1002,prog-00000000032,00000032406,St-Jacques Gaîté,,0,b-8.4334415,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000032907,St-Jacques Gaîté,,0,1.4334442,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033686,St-Jacques Gaîté,,0,15.4334512,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034406,St-Jacques Gaîté,,0,15.4334545,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035852,St-Jacques Gaîté,,0,b-16.4334682,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036592,St-Jacques Gaîté,,0,b-16.4334716,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035123,St-Jacques Gaîté,,0,b-12.4334608,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033687,St-Jacques Gaîté,,0,12.4334508,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034407,St-Jacques Gaîté,,0,12.4334541,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035853,St-Jacques Gaîté,,0,b-12.4334677,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036593,St-Jacques Gaîté,,0,b-12.4334711,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035124,St-Jacques Gaîté,,0,b-22.4334625,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000032908,St-Jacques Gaîté,,0,4.4334444,1002-A-5050-5064,1,0
6-1002,prog-00000000032,00000032407,St-Jacques Gaîté,,0,b-1.4334409,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033688,St-Jacques Gaîté,,0,22.4334522,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034408,St-Jacques Gaîté,,0,22.4334555,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035854,St-Jacques Gaîté,,0,b-22.4334691,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036594,St-Jacques Gaîté,,0,b-22.4334725,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035125,St-Jacques Gaîté,,0,b-29.4334597,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000032909,St-Jacques Gaîté,,0,10.4334450,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033689,St-Jacques Gaîté,,0,23.4334496,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034409,St-Jacques Gaîté,,0,23.4334529,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035855,St-Jacques Gaîté,,0,b-23.4334679,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036595,St-Jacques Gaîté,,0,b-23.4334713,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035126,St-Jacques Gaîté,,0,b-26.4334605,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033690,St-Jacques Gaîté,,0,14.4334511,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034410,St-Jacques Gaîté,,0,14.4334544,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035856,St-Jacques Gaîté,,0,b-14.4334680,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036596,St-Jacques Gaîté,,0,b-14.4334714,1002-A-5050-5064,1,0
6-1002,prog-00000000032,00000032408,St-Jacques Gaîté,,0,b-3.4334410,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035127,St-Jacques Gaîté,,0,b-14.4334611,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000032910,St-Jacques Gaîté,,0,6.4334446,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033691,St-Jacques Gaîté,,0,16.4334513,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034411,St-Jacques Gaîté,,0,16.4334546,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035857,St-Jacques Gaîté,,0,b-15.4334681,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036597,St-Jacques Gaîté,,0,b-15.4334715,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035128,St-Jacques Gaîté,,0,b-28.4334603,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000032911,St-Jacques Gaîté,,0,8.4334448,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033692,St-Jacques Gaîté,,0,24.4334515,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034412,St-Jacques Gaîté,,0,24.4334548,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035858,St-Jacques Gaîté,,0,b-24.4334673,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036598,St-Jacques Gaîté,,0,b-24.4334707,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035129,St-Jacques Gaîté,,0,b-3.4334595,1002-A-5050-5064,1,0
6-1002,prog-00000000032,00000032409,St-Jacques Gaîté,,0,b-5.4334412,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033693,St-Jacques Gaîté,,0,27.4334502,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034413,St-Jacques Gaîté,,0,27.4334535,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035859,St-Jacques Gaîté,,0,b-27.4334684,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036599,St-Jacques Gaîté,,0,b-27.4334718,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035130,St-Jacques Gaîté,,0,b-5.4334598,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000032986,St-Jacques Gaîté,,0,11.4334451,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033694,St-Jacques Gaîté,,0,3.4334494,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034414,St-Jacques Gaîté,,0,3.4334527,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035860,St-Jacques Gaîté,,0,b-3.4334663,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036600,St-Jacques Gaîté,,0,b-3.4334697,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035139,St-Jacques Gaîté,,0,b-25.4334610,1002-A-5050-5064,1,0
6-1002,prog-00000000032,00000032410,St-Jacques Gaîté,,0,b-7.4334414,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000032987,St-Jacques Gaîté,,0,2.4334441,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033695,St-Jacques Gaîté,,0,5.4334497,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034415,St-Jacques Gaîté,,0,5.4334530,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035861,St-Jacques Gaîté,,0,b-5.4334666,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036601,St-Jacques Gaîté,,0,b-5.4334700,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035140,St-Jacques Gaîté,,0,b-11.4334607,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033696,St-Jacques Gaîté,,0,26.4334517,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034416,St-Jacques Gaîté,,0,26.4334550,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035862,St-Jacques Gaîté,,0,b-26.4334665,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036602,St-Jacques Gaîté,,0,b-26.4334699,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000032988,St-Jacques Gaîté,,0,3.4334443,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035141,St-Jacques Gaîté,,0,b-7.4334601,1002-A-5050-5064,1,0
6-1002,prog-00000000032,00000032411,St-Jacques Gaîté,,0,b-2.4334408,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000032989,St-Jacques Gaîté,,0,13.4334453,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033697,St-Jacques Gaîté,,0,19.4334518,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034417,St-Jacques Gaîté,,0,19.4334551,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035863,St-Jacques Gaîté,,0,b-19.4334687,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036603,St-Jacques Gaîté,,0,b-19.4334721,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000032990,St-Jacques Gaîté,,0,12.4334452,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035142,St-Jacques Gaîté,,0,b-27.4334594,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033698,St-Jacques Gaîté,,0,7.4334500,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034418,St-Jacques Gaîté,,0,7.4334533,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035864,St-Jacques Gaîté,,0,b-7.4334669,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036604,St-Jacques Gaîté,,0,b-7.4334703,1002-A-5050-5064,1,0
6-1002,prog-00000000032,00000032412,St-Jacques Gaîté,,0,b-4.4334411,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000032991,St-Jacques Gaîté,,0,5.4334445,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035143,St-Jacques Gaîté,,0,b-1.4334592,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000032992,St-Jacques Gaîté,,0,14.4334454,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033699,St-Jacques Gaîté,,0,2.4334493,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034419,St-Jacques Gaîté,,0,2.4334526,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035865,St-Jacques Gaîté,,0,b-1.4334660,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036605,St-Jacques Gaîté,,0,b-1.4334694,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035144,St-Jacques Gaîté,,0,b-10.4334606,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000032993,St-Jacques Gaîté,,0,7.4334447,1002-A-5050-5064,1,0
6-1002,prog-00000000032,00000032413,St-Jacques Gaîté,,0,b-6.4334413,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033700,St-Jacques Gaîté,,0,10.4334505,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034420,St-Jacques Gaîté,,0,10.4334538,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035866,St-Jacques Gaîté,,0,b-10.4334674,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036606,St-Jacques Gaîté,,0,b-10.4334708,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000032994,St-Jacques Gaîté,,0,9.4334449,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035145,St-Jacques Gaîté,,0,b-16.4334614,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033701,St-Jacques Gaîté,,0,15.4334512,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034421,St-Jacques Gaîté,,0,15.4334545,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035867,St-Jacques Gaîté,,0,b-16.4334682,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036607,St-Jacques Gaîté,,0,b-16.4334716,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000032995,St-Jacques Gaîté,,0,1.4334442,1002-A-5050-5064,1,0
6-1002,prog-00000000032,00000032501,St-Jacques Gaîté,,0,b-8.4334415,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035162,St-Jacques Gaîté,,0,b-24.4334616,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000032996,St-Jacques Gaîté,,0,15.4334455,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033718,St-Jacques Gaîté,,0,12.4334508,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034438,St-Jacques Gaîté,,0,12.4334541,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035884,St-Jacques Gaîté,,0,b-12.4334677,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036624,St-Jacques Gaîté,,0,b-12.4334711,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035163,St-Jacques Gaîté,,0,b-29.4334597,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000032997,St-Jacques Gaîté,,0,4.4334444,1002-A-5050-5064,1,0
6-1002,prog-00000000032,00000032502,St-Jacques Gaîté,,0,b-1.4334409,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033719,St-Jacques Gaîté,,0,25.4334492,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034439,St-Jacques Gaîté,,0,25.4334525,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035885,St-Jacques Gaîté,,0,b-23.4334679,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036625,St-Jacques Gaîté,,0,b-23.4334713,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000032998,St-Jacques Gaîté,,0,10.4334450,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035164,St-Jacques Gaîté,,0,b-26.4334605,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000032999,St-Jacques Gaîté,,0,16.4334456,1002-A-5050-5064,1,0
6-1002,prog-00000000032,00000032503,St-Jacques Gaîté,,0,b-3.4334410,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033720,St-Jacques Gaîté,,0,23.4334496,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034440,St-Jacques Gaîté,,0,23.4334529,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035886,St-Jacques Gaîté,,0,b-25.4334662,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036626,St-Jacques Gaîté,,0,b-25.4334696,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035165,St-Jacques Gaîté,,0,b-20.4334621,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000033000,St-Jacques Gaîté,,0,6.4334446,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033721,St-Jacques Gaîté,,0,24.4334515,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034441,St-Jacques Gaîté,,0,24.4334548,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035887,St-Jacques Gaîté,,0,b-20.4334688,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036627,St-Jacques Gaîté,,0,b-20.4334722,1002-A-5050-5064,1,0
6-1002,prog-00000000032,00000032504,St-Jacques Gaîté,,0,b-9.4334416,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000033001,St-Jacques Gaîté,,0,8.4334448,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035166,St-Jacques Gaîté,,0,b-14.4334611,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033722,St-Jacques Gaîté,,0,20.4334519,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034442,St-Jacques Gaîté,,0,20.4334552,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035888,St-Jacques Gaîté,,0,b-27.4334684,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036628,St-Jacques Gaîté,,0,b-27.4334718,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000033002,St-Jacques Gaîté,,0,11.4334451,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035167,St-Jacques Gaîté,,0,b-12.4334608,1002-A-5050-5064,1,0
6-1002,prog-00000000032,00000032505,St-Jacques Gaîté,,0,b-5.4334412,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000033003,St-Jacques Gaîté,,0,17.4334457,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033723,St-Jacques Gaîté,,0,5.4334497,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034443,St-Jacques Gaîté,,0,5.4334530,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035889,St-Jacques Gaîté,,0,b-5.4334666,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036629,St-Jacques Gaîté,,0,b-5.4334700,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035168,St-Jacques Gaîté,,0,b-3.4334595,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000033004,St-Jacques Gaîté,,0,2.4334441,1002-A-5050-5064,1,0
6-1002,prog-00000000032,00000032506,St-Jacques Gaîté,,0,b-7.4334414,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033724,St-Jacques Gaîté,,0,16.4334513,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034444,St-Jacques Gaîté,,0,16.4334546,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035890,St-Jacques Gaîté,,0,b-15.4334681,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036630,St-Jacques Gaîté,,0,b-15.4334715,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000033005,St-Jacques Gaîté,,0,3.4334443,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035169,St-Jacques Gaîté,,0,b-7.4334601,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033725,St-Jacques Gaîté,,0,14.4334511,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034445,St-Jacques Gaîté,,0,14.4334544,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035891,St-Jacques Gaîté,,0,b-14.4334680,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036631,St-Jacques Gaîté,,0,b-14.4334714,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000033006,St-Jacques Gaîté,,0,13.4334453,1002-A-5050-5064,1,0
6-1002,prog-00000000032,00000032507,St-Jacques Gaîté,,0,b-2.4334408,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035170,St-Jacques Gaîté,,0,b-28.4334603,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000033007,St-Jacques Gaîté,,0,12.4334452,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033726,St-Jacques Gaîté,,0,7.4334500,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034446,St-Jacques Gaîté,,0,7.4334533,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035892,St-Jacques Gaîté,,0,b-7.4334669,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036632,St-Jacques Gaîté,,0,b-7.4334703,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000033008,St-Jacques Gaîté,,0,5.4334445,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035171,St-Jacques Gaîté,,0,b-5.4334598,1002-A-5050-5064,1,0
6-1002,prog-00000000032,00000032508,St-Jacques Gaîté,,0,b-4.4334411,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033727,St-Jacques Gaîté,,0,27.4334502,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034447,St-Jacques Gaîté,,0,27.4334535,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035893,St-Jacques Gaîté,,0,b-24.4334673,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036633,St-Jacques Gaîté,,0,b-24.4334707,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000033009,St-Jacques Gaîté,,0,14.4334454,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035172,St-Jacques Gaîté,,0,b-10.4334606,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033728,St-Jacques Gaîté,,0,3.4334494,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034448,St-Jacques Gaîté,,0,3.4334527,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035894,St-Jacques Gaîté,,0,b-10.4334674,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036634,St-Jacques Gaîté,,0,b-10.4334708,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000033010,St-Jacques Gaîté,,0,7.4334447,1002-A-5050-5064,1,0
6-1002,prog-00000000032,00000032509,St-Jacques Gaîté,,0,b-6.4334413,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035178,St-Jacques Gaîté,,0,b-27.4334594,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033734,St-Jacques Gaîté,,0,10.4334505,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034454,St-Jacques Gaîté,,0,10.4334538,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035900,St-Jacques Gaîté,,0,b-3.4334663,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036640,St-Jacques Gaîté,,0,b-3.4334697,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000033011,St-Jacques Gaîté,,0,9.4334449,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035179,St-Jacques Gaîté,,0,b-16.4334614,1002-A-5050-5064,1,0
6-1002,prog-00000000032,00000032510,St-Jacques Gaîté,,0,b-8.4334415,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033735,St-Jacques Gaîté,,0,15.4334512,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034455,St-Jacques Gaîté,,0,15.4334545,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035901,St-Jacques Gaîté,,0,b-16.4334682,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036641,St-Jacques Gaîté,,0,b-16.4334716,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000033012,St-Jacques Gaîté,,0,1.4334442,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035180,St-Jacques Gaîté,,0,b-24.4334616,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000033013,St-Jacques Gaîté,,0,15.4334455,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033736,St-Jacques Gaîté,,0,12.4334508,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034456,St-Jacques Gaîté,,0,12.4334541,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035902,St-Jacques Gaîté,,0,b-12.4334677,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036642,St-Jacques Gaîté,,0,b-12.4334711,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035181,St-Jacques Gaîté,,0,b-11.4334607,1002-A-5050-5064,1,0
6-1002,prog-00000000032,00000032511,St-Jacques Gaîté,,0,b-1.4334409,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000033014,St-Jacques Gaîté,,0,4.4334444,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033737,St-Jacques Gaîté,,0,26.4334517,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034457,St-Jacques Gaîté,,0,26.4334550,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035903,St-Jacques Gaîté,,0,b-26.4334665,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036643,St-Jacques Gaîté,,0,b-26.4334699,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035182,St-Jacques Gaîté,,0,b-25.4334610,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000033015,St-Jacques Gaîté,,0,10.4334450,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033738,St-Jacques Gaîté,,0,19.4334518,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034458,St-Jacques Gaîté,,0,19.4334551,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035904,St-Jacques Gaîté,,0,b-19.4334687,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036644,St-Jacques Gaîté,,0,b-19.4334721,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035183,St-Jacques Gaîté,,0,b-26.4334605,1002-A-5050-5064,1,0
6-1002,prog-00000000032,00000032512,St-Jacques Gaîté,,0,b-3.4334410,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000033016,St-Jacques Gaîté,,0,16.4334456,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033762,St-Jacques Gaîté,,0,23.4334496,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034482,St-Jacques Gaîté,,0,23.4334529,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035928,St-Jacques Gaîté,,0,b-25.4334662,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036668,St-Jacques Gaîté,,0,b-25.4334696,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035184,St-Jacques Gaîté,,0,b-20.4334621,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000033017,St-Jacques Gaîté,,0,6.4334446,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033763,St-Jacques Gaîté,,0,24.4334515,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034483,St-Jacques Gaîté,,0,24.4334548,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035929,St-Jacques Gaîté,,0,b-20.4334688,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036669,St-Jacques Gaîté,,0,b-20.4334722,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035185,St-Jacques Gaîté,,0,b-1.4334592,1002-A-5050-5064,1,0
6-1002,prog-00000000032,00000032513,St-Jacques Gaîté,,0,b-9.4334416,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000033018,St-Jacques Gaîté,,0,8.4334448,1002-A-5050-5064,1,0
6-1002,prog-00000000035,00000033764,St-Jacques Gaîté,,0,2.4334493,1002-A-5050-5064,1,0
6-1002,prog-00000000036,00000034484,St-Jacques Gaîté,,0,2.4334526,1002-A-5050-5064,1,0
6-1002,prog-00000000033,00000035930,St-Jacques Gaîté,,0,b-1.4334660,1002-A-5050-5064,1,0
6-1002,prog-00000000034,00000036670,St-Jacques Gaîté,,0,b-1.4334694,1002-A-5050-5064,1,0
6-1002,prog-00000000037,00000035186,St-Jacques Gaîté,,0,b-12.4334608,1002-A-5050-5064,1,0
6-1002,prog-00000000038,00000033019,St-Jacques Gaîté,,0,11.4334451,1002-A-5050-5064,1,0
